GeneID	Ensembl	Pathway
LOCMI16545	En	Purine metabolism:map00230
LOCMI16875	En	Purine metabolism:map00230
LOCMI16876	En	Purine metabolism:map00230
LOCMI17133	En	Purine metabolism:map00230
LOCMI17256	En	Purine metabolism:map00230
LOCMI03761	En	Caffeine metabolism:map00232
LOCMI16287	En	Caffeine metabolism:map00232
LOCMI00021	En	Pyrimidine metabolism:map00240
LOCMI00179	En	Pyrimidine metabolism:map00240
LOCMI00207	En	Pyrimidine metabolism:map00240
LOCMI00252	En	Pyrimidine metabolism:map00240
LOCMI00426	En	Pyrimidine metabolism:map00240
LOCMI00507	En	Pyrimidine metabolism:map00240
LOCMI00523	En	Pyrimidine metabolism:map00240
LOCMI00525	En	Pyrimidine metabolism:map00240
LOCMI00601	En	Pyrimidine metabolism:map00240
LOCMI01328	En	Pyrimidine metabolism:map00240
LOCMI01524	En	Pyrimidine metabolism:map00240
LOCMI01582	En	Pyrimidine metabolism:map00240
LOCMI01920	En	Pyrimidine metabolism:map00240
LOCMI02157	En	Pyrimidine metabolism:map00240
LOCMI02287	En	Pyrimidine metabolism:map00240
LOCMI02908	En	Pyrimidine metabolism:map00240
LOCMI03230	En	Pyrimidine metabolism:map00240
LOCMI03421	En	Pyrimidine metabolism:map00240
LOCMI03637	En	Pyrimidine metabolism:map00240
LOCMI03855	En	Pyrimidine metabolism:map00240
LOCMI03873	En	Pyrimidine metabolism:map00240
LOCMI03973	En	Pyrimidine metabolism:map00240
LOCMI04128	En	Pyrimidine metabolism:map00240
LOCMI04129	En	Pyrimidine metabolism:map00240
LOCMI04164	En	Pyrimidine metabolism:map00240
LOCMI04450	En	Pyrimidine metabolism:map00240
LOCMI04598	En	Pyrimidine metabolism:map00240
LOCMI04645	En	Pyrimidine metabolism:map00240
LOCMI04852	En	Pyrimidine metabolism:map00240
LOCMI05195	En	Pyrimidine metabolism:map00240
LOCMI05408	En	Pyrimidine metabolism:map00240
LOCMI05424	En	Pyrimidine metabolism:map00240
LOCMI05553	En	Pyrimidine metabolism:map00240
LOCMI05728	En	Pyrimidine metabolism:map00240
LOCMI05744	En	Pyrimidine metabolism:map00240
LOCMI05985	En	Pyrimidine metabolism:map00240
LOCMI06016	En	Pyrimidine metabolism:map00240
LOCMI06149	En	Pyrimidine metabolism:map00240
LOCMI06391	En	Pyrimidine metabolism:map00240
LOCMI06409	En	Pyrimidine metabolism:map00240
LOCMI06930	En	Pyrimidine metabolism:map00240
LOCMI07554	En	Pyrimidine metabolism:map00240
LOCMI07555	En	Pyrimidine metabolism:map00240
LOCMI07858	En	Pyrimidine metabolism:map00240
LOCMI07879	En	Pyrimidine metabolism:map00240
LOCMI08111	En	Pyrimidine metabolism:map00240
LOCMI08146	En	Pyrimidine metabolism:map00240
LOCMI08182	En	Pyrimidine metabolism:map00240
LOCMI08183	En	Pyrimidine metabolism:map00240
LOCMI08192	En	Pyrimidine metabolism:map00240
LOCMI08295	En	Pyrimidine metabolism:map00240
LOCMI08630	En	Pyrimidine metabolism:map00240
LOCMI08740	En	Pyrimidine metabolism:map00240
LOCMI09166	En	Pyrimidine metabolism:map00240
LOCMI09384	En	Pyrimidine metabolism:map00240
LOCMI09732	En	Pyrimidine metabolism:map00240
LOCMI09785	En	Pyrimidine metabolism:map00240
LOCMI09956	En	Pyrimidine metabolism:map00240
LOCMI10439	En	Pyrimidine metabolism:map00240
LOCMI10444	En	Pyrimidine metabolism:map00240
LOCMI10663	En	Pyrimidine metabolism:map00240
LOCMI10789	En	Pyrimidine metabolism:map00240
LOCMI10902	En	Pyrimidine metabolism:map00240
LOCMI11198	En	Pyrimidine metabolism:map00240
LOCMI12275	En	Pyrimidine metabolism:map00240
LOCMI12441	En	Pyrimidine metabolism:map00240
LOCMI13010	En	Pyrimidine metabolism:map00240
LOCMI13140	En	Pyrimidine metabolism:map00240
LOCMI13169	En	Pyrimidine metabolism:map00240
LOCMI13754	En	Pyrimidine metabolism:map00240
LOCMI13810	En	Pyrimidine metabolism:map00240
LOCMI14102	En	Pyrimidine metabolism:map00240
LOCMI14194	En	Pyrimidine metabolism:map00240
LOCMI14200	En	Pyrimidine metabolism:map00240
LOCMI14382	En	Pyrimidine metabolism:map00240
LOCMI14641	En	Pyrimidine metabolism:map00240
LOCMI14842	En	Pyrimidine metabolism:map00240
LOCMI14909	En	Pyrimidine metabolism:map00240
LOCMI15048	En	Pyrimidine metabolism:map00240
LOCMI15049	En	Pyrimidine metabolism:map00240
LOCMI15060	En	Pyrimidine metabolism:map00240
LOCMI15409	En	Pyrimidine metabolism:map00240
LOCMI16281	En	Pyrimidine metabolism:map00240
LOCMI02211	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI03210	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI04133	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI04249	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI04601	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI05252	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI05296	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI05806	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI06263	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI06391	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI07002	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI07085	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI08638	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI08798	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI09293	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI09667	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI10311	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI10941	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI11040	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI12343	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI12689	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI12811	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI14004	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI14497	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI14719	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI14899	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI16443	En	Alanine, aspartate and glutamate metabolism:map00250
LOCMI01947	En	Glycine, serine and threonine metabolism:map00260
LOCMI02016	En	Glycine, serine and threonine metabolism:map00260
LOCMI02552	En	Glycine, serine and threonine metabolism:map00260
LOCMI04029	En	Glycine, serine and threonine metabolism:map00260
LOCMI04601	En	Glycine, serine and threonine metabolism:map00260
LOCMI04776	En	Glycine, serine and threonine metabolism:map00260
LOCMI05554	En	Glycine, serine and threonine metabolism:map00260
LOCMI05791	En	Glycine, serine and threonine metabolism:map00260
LOCMI06013	En	Glycine, serine and threonine metabolism:map00260
LOCMI06889	En	Glycine, serine and threonine metabolism:map00260
LOCMI07108	En	Glycine, serine and threonine metabolism:map00260
LOCMI08123	En	Glycine, serine and threonine metabolism:map00260
LOCMI08798	En	Glycine, serine and threonine metabolism:map00260
LOCMI09897	En	Glycine, serine and threonine metabolism:map00260
LOCMI10291	En	Glycine, serine and threonine metabolism:map00260
LOCMI10500	En	Glycine, serine and threonine metabolism:map00260
LOCMI11494	En	Glycine, serine and threonine metabolism:map00260
LOCMI12133	En	Glycine, serine and threonine metabolism:map00260
LOCMI12984	En	Glycine, serine and threonine metabolism:map00260
LOCMI12988	En	Glycine, serine and threonine metabolism:map00260
LOCMI12989	En	Glycine, serine and threonine metabolism:map00260
LOCMI13091	En	Glycine, serine and threonine metabolism:map00260
LOCMI13330	En	Glycine, serine and threonine metabolism:map00260
LOCMI13350	En	Glycine, serine and threonine metabolism:map00260
LOCMI13743	En	Glycine, serine and threonine metabolism:map00260
LOCMI14004	En	Glycine, serine and threonine metabolism:map00260
LOCMI15831	En	Glycine, serine and threonine metabolism:map00260
LOCMI15878	En	Glycine, serine and threonine metabolism:map00260
LOCMI15912	En	Glycine, serine and threonine metabolism:map00260
LOCMI16069	En	Glycine, serine and threonine metabolism:map00260
LOCMI02112	En	Cysteine and methionine metabolism:map00270
LOCMI02211	En	Cysteine and methionine metabolism:map00270
LOCMI02552	En	Cysteine and methionine metabolism:map00270
LOCMI04776	En	Cysteine and methionine metabolism:map00270
LOCMI04940	En	Cysteine and methionine metabolism:map00270
LOCMI05456	En	Cysteine and methionine metabolism:map00270
LOCMI05806	En	Cysteine and methionine metabolism:map00270
LOCMI06060	En	Cysteine and methionine metabolism:map00270
LOCMI06806	En	Cysteine and methionine metabolism:map00270
LOCMI06873	En	Cysteine and methionine metabolism:map00270
LOCMI07270	En	Cysteine and methionine metabolism:map00270
LOCMI09043	En	Cysteine and methionine metabolism:map00270
LOCMI09044	En	Cysteine and methionine metabolism:map00270
LOCMI10278	En	Cysteine and methionine metabolism:map00270
LOCMI10569	En	Cysteine and methionine metabolism:map00270
LOCMI10825	En	Cysteine and methionine metabolism:map00270
LOCMI10932	En	Cysteine and methionine metabolism:map00270
LOCMI11494	En	Cysteine and methionine metabolism:map00270
LOCMI11534	En	Cysteine and methionine metabolism:map00270
LOCMI12565	En	Cysteine and methionine metabolism:map00270
LOCMI12690	En	Cysteine and methionine metabolism:map00270
LOCMI13091	En	Cysteine and methionine metabolism:map00270
LOCMI14595	En	Cysteine and methionine metabolism:map00270
LOCMI14899	En	Cysteine and methionine metabolism:map00270
LOCMI15876	En	Cysteine and methionine metabolism:map00270
LOCMI15982	En	Cysteine and methionine metabolism:map00270
LOCMI16061	En	Cysteine and methionine metabolism:map00270
LOCMI16068	En	Cysteine and methionine metabolism:map00270
LOCMI17543	En	Cysteine and methionine metabolism:map00270
LOCMI00274	En	Valine, leucine and isoleucine degradation:map00280
LOCMI02165	En	Valine, leucine and isoleucine degradation:map00280
LOCMI03647	En	Valine, leucine and isoleucine degradation:map00280
LOCMI03707	En	Valine, leucine and isoleucine degradation:map00280
LOCMI05233	En	Valine, leucine and isoleucine degradation:map00280
LOCMI05381	En	Valine, leucine and isoleucine degradation:map00280
LOCMI06553	En	Valine, leucine and isoleucine degradation:map00280
LOCMI07116	En	Valine, leucine and isoleucine degradation:map00280
LOCMI10671	En	Valine, leucine and isoleucine degradation:map00280
LOCMI11659	En	Valine, leucine and isoleucine degradation:map00280
LOCMI12631	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15368	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15765	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15805	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15806	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15839	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15841	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15851	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15874	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15878	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15891	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15896	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15899	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15900	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15907	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15912	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15923	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15939	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15940	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15944	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15956	En	Valine, leucine and isoleucine degradation:map00280
LOCMI15985	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16046	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16047	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16092	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16298	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16359	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16371	En	Valine, leucine and isoleucine degradation:map00280
LOCMI16955	En	Valine, leucine and isoleucine degradation:map00280
LOCMI02165	En	Valine, leucine and isoleucine biosynthesis:map00290
LOCMI02552	En	Valine, leucine and isoleucine biosynthesis:map00290
LOCMI08123	En	Valine, leucine and isoleucine biosynthesis:map00290
LOCMI08549	En	Lysine biosynthesis:map00300
LOCMI15912	En	Lysine biosynthesis:map00300
LOCMI00117	En	Lysine degradation:map00310
LOCMI00662	En	Lysine degradation:map00310
LOCMI01103	En	Lysine degradation:map00310
LOCMI02447	En	Lysine degradation:map00310
LOCMI03117	En	Lysine degradation:map00310
LOCMI03446	En	Lysine degradation:map00310
LOCMI03758	En	Lysine degradation:map00310
LOCMI04519	En	Lysine degradation:map00310
LOCMI04755	En	Lysine degradation:map00310
LOCMI05398	En	Lysine degradation:map00310
LOCMI05700	En	Lysine degradation:map00310
LOCMI05702	En	Lysine degradation:map00310
LOCMI05868	En	Lysine degradation:map00310
LOCMI06517	En	Lysine degradation:map00310
LOCMI06593	En	Lysine degradation:map00310
LOCMI07997	En	Lysine degradation:map00310
LOCMI08077	En	Lysine degradation:map00310
LOCMI08240	En	Lysine degradation:map00310
LOCMI09053	En	Lysine degradation:map00310
LOCMI09235	En	Lysine degradation:map00310
LOCMI10213	En	Lysine degradation:map00310
LOCMI10966	En	Lysine degradation:map00310
LOCMI13527	En	Lysine degradation:map00310
LOCMI15806	En	Lysine degradation:map00310
LOCMI15839	En	Lysine degradation:map00310
LOCMI15851	En	Lysine degradation:map00310
LOCMI15874	En	Lysine degradation:map00310
LOCMI15891	En	Lysine degradation:map00310
LOCMI15896	En	Lysine degradation:map00310
LOCMI15907	En	Lysine degradation:map00310
LOCMI15912	En	Lysine degradation:map00310
LOCMI15927	En	Lysine degradation:map00310
LOCMI15935	En	Lysine degradation:map00310
LOCMI15940	En	Lysine degradation:map00310
LOCMI15944	En	Lysine degradation:map00310
LOCMI15985	En	Lysine degradation:map00310
LOCMI16077	En	Lysine degradation:map00310
LOCMI16298	En	Lysine degradation:map00310
LOCMI16339	En	Lysine degradation:map00310
LOCMI16359	En	Lysine degradation:map00310
LOCMI16371	En	Lysine degradation:map00310
LOCMI16575	En	Lysine degradation:map00310
LOCMI16955	En	Lysine degradation:map00310
LOCMI17358	En	Lysine degradation:map00310
LOCMI01947	En	Arginine and proline metabolism:map00330
LOCMI02029	En	Arginine and proline metabolism:map00330
LOCMI02099	En	Arginine and proline metabolism:map00330
LOCMI02112	En	Arginine and proline metabolism:map00330
LOCMI02211	En	Arginine and proline metabolism:map00330
LOCMI02564	En	Arginine and proline metabolism:map00330
LOCMI03033	En	Arginine and proline metabolism:map00330
LOCMI03210	En	Arginine and proline metabolism:map00330
LOCMI03848	En	Arginine and proline metabolism:map00330
LOCMI03980	En	Arginine and proline metabolism:map00330
LOCMI04133	En	Arginine and proline metabolism:map00330
LOCMI04940	En	Arginine and proline metabolism:map00330
LOCMI05296	En	Arginine and proline metabolism:map00330
LOCMI05439	En	Arginine and proline metabolism:map00330
LOCMI05456	En	Arginine and proline metabolism:map00330
LOCMI05771	En	Arginine and proline metabolism:map00330
LOCMI05806	En	Arginine and proline metabolism:map00330
LOCMI06263	En	Arginine and proline metabolism:map00330
LOCMI08638	En	Arginine and proline metabolism:map00330
LOCMI09621	En	Arginine and proline metabolism:map00330
LOCMI10153	En	Arginine and proline metabolism:map00330
LOCMI10181	En	Arginine and proline metabolism:map00330
LOCMI10839	En	Arginine and proline metabolism:map00330
LOCMI10941	En	Arginine and proline metabolism:map00330
LOCMI11040	En	Arginine and proline metabolism:map00330
LOCMI13869	En	Arginine and proline metabolism:map00330
LOCMI13870	En	Arginine and proline metabolism:map00330
LOCMI13871	En	Arginine and proline metabolism:map00330
LOCMI14150	En	Arginine and proline metabolism:map00330
LOCMI14497	En	Arginine and proline metabolism:map00330
LOCMI14899	En	Arginine and proline metabolism:map00330
LOCMI15514	En	Arginine and proline metabolism:map00330
LOCMI15839	En	Arginine and proline metabolism:map00330
LOCMI15851	En	Arginine and proline metabolism:map00330
LOCMI15874	En	Arginine and proline metabolism:map00330
LOCMI15891	En	Arginine and proline metabolism:map00330
LOCMI15896	En	Arginine and proline metabolism:map00330
LOCMI15907	En	Arginine and proline metabolism:map00330
LOCMI15912	En	Arginine and proline metabolism:map00330
LOCMI15985	En	Arginine and proline metabolism:map00330
LOCMI01448	En	Histidine metabolism:map00340
LOCMI01947	En	Histidine metabolism:map00340
LOCMI06264	En	Histidine metabolism:map00340
LOCMI07149	En	Histidine metabolism:map00340
LOCMI08225	En	Histidine metabolism:map00340
LOCMI09621	En	Histidine metabolism:map00340
LOCMI10574	En	Histidine metabolism:map00340
LOCMI13172	En	Histidine metabolism:map00340
LOCMI15839	En	Histidine metabolism:map00340
LOCMI15851	En	Histidine metabolism:map00340
LOCMI15874	En	Histidine metabolism:map00340
LOCMI15891	En	Histidine metabolism:map00340
LOCMI15896	En	Histidine metabolism:map00340
LOCMI15907	En	Histidine metabolism:map00340
LOCMI15912	En	Histidine metabolism:map00340
LOCMI15985	En	Histidine metabolism:map00340
LOCMI16306	En	Histidine metabolism:map00340
LOCMI16335	En	Histidine metabolism:map00340
LOCMI17284	En	Histidine metabolism:map00340
LOCMI00197	En	Tyrosine metabolism:map00350
LOCMI01030	En	Tyrosine metabolism:map00350
LOCMI01947	En	Tyrosine metabolism:map00350
LOCMI02211	En	Tyrosine metabolism:map00350
LOCMI03087	En	Tyrosine metabolism:map00350
LOCMI04979	En	Tyrosine metabolism:map00350
LOCMI05806	En	Tyrosine metabolism:map00350
LOCMI08225	En	Tyrosine metabolism:map00350
LOCMI09826	En	Tyrosine metabolism:map00350
LOCMI10574	En	Tyrosine metabolism:map00350
LOCMI12565	En	Tyrosine metabolism:map00350
LOCMI14899	En	Tyrosine metabolism:map00350
LOCMI15691	En	Tyrosine metabolism:map00350
LOCMI16007	En	Tyrosine metabolism:map00350
LOCMI16307	En	Tyrosine metabolism:map00350
LOCMI16335	En	Tyrosine metabolism:map00350
LOCMI17284	En	Tyrosine metabolism:map00350
LOCMI01947	En	Phenylalanine metabolism:map00360
LOCMI02211	En	Phenylalanine metabolism:map00360
LOCMI03087	En	Phenylalanine metabolism:map00360
LOCMI03395	En	Phenylalanine metabolism:map00360
LOCMI05806	En	Phenylalanine metabolism:map00360
LOCMI09826	En	Phenylalanine metabolism:map00360
LOCMI10574	En	Phenylalanine metabolism:map00360
LOCMI12565	En	Phenylalanine metabolism:map00360
LOCMI14899	En	Phenylalanine metabolism:map00360
LOCMI16266	En	Phenylalanine metabolism:map00360
LOCMI16267	En	Phenylalanine metabolism:map00360
LOCMI16268	En	Phenylalanine metabolism:map00360
LOCMI16274	En	Phenylalanine metabolism:map00360
LOCMI16275	En	Phenylalanine metabolism:map00360
